MessageID,Subject,Message,Spam/Ham,Date
5385,Weekly report attached,Here are the design mockups for your review.,ham,2014-01-07
5386,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2012-02-07
5387,Project update and next steps,Could we reschedule our meeting to next week?,ham,2011-08-25
5388,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-07-21
5389,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2015-05-11
5390,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-09-05
5391,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2016-10-06
5392,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2020-10-27
5393,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2010-10-31
5394,Weekly report attached,Could we reschedule our meeting to next week?,ham,2011-12-15
5395,Lunch plans?,Could we reschedule our meeting to next week?,ham,2018-01-05
5396,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2015-06-01
5397,Lunch plans?,Could we reschedule our meeting to next week?,ham,2019-03-25
5398,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2019-10-12
5399,Lunch plans?,Here are the design mockups for your review.,ham,2019-06-23
5400,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2014-07-22
5401,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2015-09-25
5402,Lunch plans?,Here are the design mockups for your review.,ham,2024-04-24
5403,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2017-01-22
5404,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2013-10-17
5405,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2016-12-31
5406,Lunch plans?,Here are the design mockups for your review.,ham,2015-12-13
5407,Weekly report attached,Could we reschedule our meeting to next week?,ham,2017-06-06
5408,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2017-07-29
5409,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2013-07-09
5410,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2017-10-07
5411,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2023-02-05
5412,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2025-07-20
5413,Lunch plans?,Could we reschedule our meeting to next week?,ham,2014-08-28
5414,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2024-11-08
5415,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2019-02-10
5416,Project update and next steps,Here are the design mockups for your review.,ham,2010-11-01
5417,Project update and next steps,Could we reschedule our meeting to next week?,ham,2024-11-18
5418,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2016-10-21
5419,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2012-01-19
5420,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2018-03-21
5421,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2018-08-17
5422,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2018-07-13
5423,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2015-10-27
5424,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2021-04-06
5425,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2022-06-03
5426,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2012-03-31
5427,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2018-12-04
5428,Weekly report attached,Could we reschedule our meeting to next week?,ham,2012-07-19
5429,Lunch plans?,Could we reschedule our meeting to next week?,ham,2020-05-23
5430,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2019-11-09
5431,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2017-10-26
5432,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2016-09-29
5433,Weekly report attached,Could we reschedule our meeting to next week?,ham,2018-10-08
5434,Project update and next steps,Could we reschedule our meeting to next week?,ham,2010-06-11
5435,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2023-09-03
5436,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2012-01-28
5437,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2015-02-17
5438,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2021-07-09
5439,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2012-03-17
5440,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2013-06-08
5441,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2010-05-16
5442,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2025-03-23
5443,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2020-12-08
5444,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2023-06-24
5445,Lunch plans?,Could we reschedule our meeting to next week?,ham,2024-02-03
5446,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2022-06-12
5447,Weekly report attached,Here are the design mockups for your review.,ham,2020-03-11
5448,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2017-04-14
5449,Lunch plans?,Could we reschedule our meeting to next week?,ham,2020-07-10
5450,Lunch plans?,Here are the design mockups for your review.,ham,2011-05-22
5451,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2018-03-02
5452,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2017-07-02
5453,Lunch plans?,Here are the design mockups for your review.,ham,2023-04-05
5454,Lunch plans?,Could we reschedule our meeting to next week?,ham,2011-07-20
5455,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2013-02-28
5456,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2018-04-02
5457,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2016-04-12
5458,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2013-04-05
5459,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2022-03-23
5460,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2017-11-11
5461,Project update and next steps,Here are the design mockups for your review.,ham,2015-07-21
5462,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2021-08-25
5463,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2024-08-10
5464,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2022-07-11
5465,Lunch plans?,Here are the design mockups for your review.,ham,2016-09-12
5466,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2013-08-05
5467,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2012-05-03
5468,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2018-07-18
5469,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2012-12-29
5470,Lunch plans?,Here are the design mockups for your review.,ham,2022-03-26
5471,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2015-05-14
5472,Lunch plans?,Could we reschedule our meeting to next week?,ham,2015-12-30
5473,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2021-05-09
5474,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2019-06-15
5475,Lunch plans?,Here are the design mockups for your review.,ham,2014-03-04
5476,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2023-12-05
5477,Lunch plans?,Here are the design mockups for your review.,ham,2024-05-06
5478,Weekly report attached,Here are the design mockups for your review.,ham,2015-05-12
5479,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2014-12-21
5480,Lunch plans?,Here are the design mockups for your review.,ham,2010-11-08
5481,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2024-12-28
5482,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2017-07-28
5483,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2017-10-08
5484,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2020-07-18
5485,Team outing this Friday,Here are the design mockups for your review.,ham,2024-07-12
5486,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2021-01-18
5487,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2012-03-18
5488,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2010-02-21
5489,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2010-08-08
5490,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2020-04-20
5491,Weekly report attached,Could we reschedule our meeting to next week?,ham,2018-08-09
5492,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2011-04-30
5493,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2020-12-16
5494,Project update and next steps,Here are the design mockups for your review.,ham,2011-11-23
5495,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2024-01-09
5496,Lunch plans?,Here are the design mockups for your review.,ham,2017-11-13
5497,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2016-12-25
5498,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2021-09-12
5499,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2016-12-07
5500,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2022-10-09
5501,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2018-10-29
5502,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2022-06-29
5503,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2020-07-24
5504,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2014-09-07
5505,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2012-03-08
5506,Project update and next steps,Here are the design mockups for your review.,ham,2011-09-10
